global_compound_id,source,source_compound_id,source_smiles,source_name,canonical_smiles,standard_inchikey,structure_parse_status
CMP_G001213,S1_RCSB,208,CN1C(=O)[C@](O)(Cc2ccccc2)N(C)C(=O)[C@@H]1Cc1c[nH]c2cccc([N+](=O)[O-])c12,,CN1C(=O)[C@](O)(Cc2ccccc2)N(C)C(=O)[C@@H]1Cc1c[nH]c2cccc([N+](=O)[O-])c12,PCCPGPMTZJOQFC-PGRDOPGGSA-N,ok
CMP_G001214,S3_P450Rdb,12,C1=CC(=CC=C1CC(C(=O)O)N)Br,4-Bromophenylalanine,NC(Cc1ccc(Br)cc1)C(=O)O,PEMUHKUIQHFMTH-UHFFFAOYSA-N,ok
CMP_G001215,S3_P450Rdb,335,C1[C@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@H](O1)C5=CC6=C(C=C5)OCO6,(+)-Sesamin,c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2,PEYUIKBAABKQKQ-AFHBHXEDSA-N,ok
CMP_G001215,S8_PlantP450DB,184,C1[C@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@H](O1)C5=CC6=C(C=C5)OCO6,(+)-sesamin,c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2,PEYUIKBAABKQKQ-AFHBHXEDSA-N,ok
CMP_G001216,S3_P450Rdb,1397,C1=CC(=CC=C1/C=C/C(=O)NCCCCN(CCCNC(=O)/C=C/C2=CC=C(C=C2)O)C(=O)/C=C/C3=CC=C(C=C3)O)O,"N1,N5,N10-Tricoumaroyl Spermidine",O=C(/C=C/c1ccc(O)cc1)NCCCCN(CCCNC(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1,PFDVWJCSCYDRMZ-AUCPOXKISA-N,ok
CMP_G001216,S9_PCPD,566,C1=CC(=CC=C1/C=C/C(=O)NCCCCN(CCCNC(=O)/C=C/C2=CC=C(C=C2)O)C(=O)/C=C/C3=CC=C(C=C3)O)O,tricoumaroyl spermidine,O=C(/C=C/c1ccc(O)cc1)NCCCCN(CCCNC(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1,PFDVWJCSCYDRMZ-AUCPOXKISA-N,ok
CMP_G001217,S3_P450Rdb,1142,CC(C)CC(C[C@@](C)([C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C)O)O,"20S,23-Dihydroxycholecalciferol",C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CC(O)CC(C)C,PFGAVEWICNHWDW-OZCLJXQISA-N,ok
CMP_G001217,S9_PCPD,246,CC(C)CC(C[C@@](C)([C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C)O)O,"20S,23-Dihydroxycholecalciferol",C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CC(O)CC(C)C,PFGAVEWICNHWDW-OZCLJXQISA-N,ok
CMP_G001218,S2_ESIBank,389,C[C@H]1CC[C@H](/C(C=O)=C/O)[C@@H]1C=O,,C[C@H]1CC[C@H](/C(C=O)=C/O)[C@@H]1C=O,PFGBAVLSGZLAAY-JYPFKNLRSA-N,ok
CMP_G001218,S8_PlantP450DB,91,C[C@H]1CC[C@@H]([C@@H]1C=O)/C(=C/O)/C=O,iridotrial,C[C@H]1CC[C@H](/C(C=O)=C/O)[C@@H]1C=O,PFGBAVLSGZLAAY-JYPFKNLRSA-N,ok
CMP_G001219,S3_P450Rdb,318,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CC=CC3)C2N(C1C)C,"1,2-Dimethyl-7-phenyltryptophan",Cc1c(CC(N)C(=O)O)c2cccc(-c3ccccc3)c2n1C,PFSLIYCTWKZGMP-UHFFFAOYSA-N,ok
CMP_G001220,S3_P450Rdb,94,CC(=CCC[C@@]1([C@H]2CC[C@H](C2)C1=C)C)C,Beta-Santalene,C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CCC=C(C)C,PGBNIHXXFQBCPU-ILXRZTDVSA-N,ok
CMP_G001220,S8_PlantP450DB,108,CC(=CCC[C@@]1([C@H]2CC[C@H](C2)C1=C)C)C,beta-santalene,C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CCC=C(C)C,PGBNIHXXFQBCPU-ILXRZTDVSA-N,ok
CMP_G001221,S3_P450Rdb,95,CC(=CCC[C@]1([C@H]2CC[C@H](C2)C1=C)C)C,Epi-Beta-Santalene,C=C1[C@@H]2CC[C@@H](C2)[C@]1(C)CCC=C(C)C,PGBNIHXXFQBCPU-QLFBSQMISA-N,ok
CMP_G001221,S8_PlantP450DB,109,CC(=CCC[C@]1([C@H]2CC[C@H](C2)C1=C)C)C,epi-beta-santalene,C=C1[C@@H]2CC[C@@H](C2)[C@]1(C)CCC=C(C)C,PGBNIHXXFQBCPU-QLFBSQMISA-N,ok
CMP_G001222,S8_PlantP450DB,212,CC(=CCCC1(C2CCC(C2)C1=C)C)C,(+)-epi-beta-santalene,C=C1C2CCC(C2)C1(C)CCC=C(C)C,PGBNIHXXFQBCPU-UHFFFAOYSA-N,ok
CMP_G001223,S3_P450Rdb,356,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CNC3=CC=CC=C32,"(3S,6S)-3-[(2S)-butan-2-yl]-6-(1H-indol-3-ylmethyl)piperazine-2,5-dione",CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,PGCNHGBQEYFZEX-LKTVYLICSA-N,ok
CMP_G001224,S3_P450Rdb,553,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C=O,32-Oxolanosterol,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C=O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,PGGIMLIQOHYFIS-PUXRVUTHSA-N,ok
CMP_G001225,S3_P450Rdb,253,O=C(O)C(N)CC=1C=2C(Br)=CC=CC2N(C1C)C,"Tryptophan, 4-bromo-2,1-dimethyl- (ACI)",Cc1c(CC(N)C(=O)O)c2c(Br)cccc2n1C,PGNRFPNUPAOJJB-UHFFFAOYSA-N,ok
CMP_G001226,S3_P450Rdb,31,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)CO)O,Hederagenin,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,PGOYMURMZNDHNS-MYPRUECHSA-N,ok
CMP_G001226,S8_PlantP450DB,223,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)CO)O,hederagenin,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,PGOYMURMZNDHNS-MYPRUECHSA-N,ok
CMP_G001226,S9_PCPD,470,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)CO)O,Hederagenin,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,PGOYMURMZNDHNS-MYPRUECHSA-N,ok
CMP_G001227,S3_P450Rdb,1159,CC1=C(C(=CC=C1)O)O,3-methylcatechol,Cc1cccc(O)c1O,PGSWEKYNAOWQDF-UHFFFAOYSA-N,ok
CMP_G001228,S3_P450Rdb,279,O=C(O)C(N)CC=1C=2C=C(Cl)C=CC2N(C1C)C,"Tryptophan, 5-chloro-2,1-dimethyl- (ACI)",Cc1c(CC(N)C(=O)O)c2cc(Cl)ccc2n1C,PHBHGRWGVIZUHU-UHFFFAOYSA-N,ok
CMP_G001229,S1_RCSB,66,Clc1ccccc1CN1CCc2sccc2C1,,Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,ok
CMP_G001230,S9_PCPD,112,C1=CC=C(C=C1)/C=C/C2=CC=CC=C2,trans-stilbene,C(=C/c1ccccc1)\c1ccccc1,PJANXHGTPQOBST-VAWYXSNFSA-N,ok
CMP_G001231,S3_P450Rdb,1314,[H][C@@]12CC[C@](O)3C[C@@](CC[C@@H]3[C@]1(CCC[C@]2(C(=O)O)C)C)(C)C=C,"(1R,4aS,4bR,7S,8aR,10aR)-8a-hydroxy-1,4a,7-trimethyl-7-vinyltetradecahydrophenanthrene-1-carboxylic acid",C=C[C@@]1(C)CC[C@H]2[C@@](O)(CC[C@@H]3[C@]2(C)CCC[C@@]3(C)C(=O)O)C1,PJBQQIKTIGUTST-GVLXGFFOSA-N,ok
CMP_G001232,S1_RCSB,93,CN(C)Cc1ccc(-c2cccnc2)o1,,CN(C)Cc1ccc(-c2cccnc2)o1,PJHSLLRNPASXIS-UHFFFAOYSA-N,ok
CMP_G001233,S3_P450Rdb,190,O=C(O)C(N)CC1=CN(C=2C=C(C=C)C=CC21)C,6-Ethenyl-1-methyltryptophan,C=Cc1ccc2c(CC(N)C(=O)O)cn(C)c2c1,PJMMQEWTXABDHT-UHFFFAOYSA-N,ok
CMP_G001234,S1_RCSB,98,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,PJVWKTKQMONHTI-HNNXBMFYSA-N,ok
CMP_G001235,S3_P450Rdb,234,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)N3CCOCC3,5-(4-Morpholinyl)-L-tryptophan,NC(Cc1c[nH]c2ccc(N3CCOCC3)cc12)C(=O)O,PKGSVVPXIUJPKJ-UHFFFAOYSA-N,ok
CMP_G001236,S3_P450Rdb,916,CCCOC(=O)CC1=CC=CC=C1C,o-Tolylacetic acid propyl ester,CCCOC(=O)Cc1ccccc1C,PKQCEZGGYAYWKR-UHFFFAOYSA-N,ok
CMP_G001237,S3_P450Rdb,925,CN1C=C(C2=C1C=C(C=C2)F)CC(C(=O)O)N,6-Fluoro-1-Methyl-tryptophan,Cn1cc(CC(N)C(=O)O)c2ccc(F)cc21,PLIMIJBINVCUMQ-UHFFFAOYSA-N,ok
CMP_G001238,S3_P450Rdb,1001,O=CC(N)CC=1C=2C(=CC=CC2C3CC3)N(C1C)C,"alpha-Amino-4-cyclopropyl-1,2-dimethyl-1H-indole-3-propanal",Cc1c(CC(N)C=O)c2c(C3CC3)cccc2n1C,PLOWONZMYCHGPM-UHFFFAOYSA-N,ok
CMP_G001239,S3_P450Rdb,869,CC1=C(C2=C(N1)C(=CC=C2)Cl)CC(C(=O)O)N,2-amino-3-(7-chloro-2-methyl-1H-indol-3-yl)propanoic acid,Cc1[nH]c2c(Cl)cccc2c1CC(N)C(=O)O,PLQWMMUJOZHEEW-UHFFFAOYSA-N,ok
CMP_G001240,S9_PCPD,24,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,cyclosporine A,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-CGLBZJNRSA-N,ok
CMP_G001241,S3_P450Rdb,615,O=C1NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NC(C(=O)N(C)CC(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NC1C)CC(C)C)C(C)C)CC(C)C)CC)C(O)C(C)CC=CC)C(C)C)CC(C)C)CC(C)C)C,Cyclosporin A,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,PMATZTZNYRCHOR-UHFFFAOYSA-N,ok
CMP_G001242,S2_ESIBank,239,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(O)=N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(O)=N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(O)=N[C@@H](C)C(O)=N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C,,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(O)=N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(O)=N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(O)=N[C@@H](C)C(O)=N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-VJRYSDSKSA-N,ok
CMP_G001243,S3_P450Rdb,169,COC1=CC=C(C=C1)CCCl,1-(2-chloroethyl)-4-methoxybenzene,COc1ccc(CCCl)cc1,PMIAMRAWHYEPNH-UHFFFAOYSA-N,ok
CMP_G001244,S2_ESIBank,369,O=C(O)/C=C/c1ccccc1O,,O=C(O)/C=C/c1ccccc1O,PMOWTIHVNWZYFI-AATRIKPKSA-N,ok
CMP_G001245,S3_P450Rdb,927,CN1C=C(C2=C1C=CC(=C2)Cl)CC(C(=O)O)N,2-amino-3-(5-chloro-1-methylindol-3-yl)propanoic acid,Cn1cc(CC(N)C(=O)O)c2cc(Cl)ccc21,PNIUCOYTSLXOJU-UHFFFAOYSA-N,ok
CMP_G001246,S2_ESIBank,350,CC1=C(Br)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,,CC1=C(Br)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,PNXFFKUHKIBRIX-QMQPWKDKSA-N,ok
CMP_G001247,S3_P450Rdb,1084,CCCCCCCCCCCCCCCC(CC(=O)[O-])O,3-Hydroxyoctadecanoate,CCCCCCCCCCCCCCCC(O)CC(=O)[O-],POMQYTSPMKEQNB-UHFFFAOYSA-M,ok
CMP_G001247,S9_PCPD,325,CCCCCCCCCCCCCCCC(CC(=O)[O-])O,3-Hydroxyoctadecanoate,CCCCCCCCCCCCCCCC(O)CC(=O)[O-],POMQYTSPMKEQNB-UHFFFAOYSA-M,ok
CMP_G001248,S2_ESIBank,249,CCCCCCCCCCCCCCCC(O)CC(=O)O,,CCCCCCCCCCCCCCCC(O)CC(=O)O,POMQYTSPMKEQNB-UHFFFAOYSA-N,ok
CMP_G001249,S3_P450Rdb,46,CCCCCCCCCCCC(=O)[O-],Dodecanoate,CCCCCCCCCCCC(=O)[O-],POULHZVOKOAJMA-UHFFFAOYSA-M,ok
CMP_G001249,S9_PCPD,306,CCCCCCCCCCCC(=O)[O-],Dodecanoate,CCCCCCCCCCCC(=O)[O-],POULHZVOKOAJMA-UHFFFAOYSA-M,ok
CMP_G001250,S1_RCSB,26,CCCCCCCCCCCC(=O)O,,CCCCCCCCCCCC(=O)O,POULHZVOKOAJMA-UHFFFAOYSA-N,ok
CMP_G001250,S2_ESIBank,57,CCCCCCCCCCCC(=O)O,,CCCCCCCCCCCC(=O)O,POULHZVOKOAJMA-UHFFFAOYSA-N,ok
CMP_G001250,S3_P450Rdb,39,CCCCCCCCCCCC(=O)O,Lauric acid,CCCCCCCCCCCC(=O)O,POULHZVOKOAJMA-UHFFFAOYSA-N,ok
CMP_G001250,S8_PlantP450DB,129,CCCCCCCCCCCC(=O)O,lauric acid,CCCCCCCCCCCC(=O)O,POULHZVOKOAJMA-UHFFFAOYSA-N,ok
CMP_G001250,S9_PCPD,91,CCCCCCCCCCCC(=O)O,dodecanoic acid,CCCCCCCCCCCC(=O)O,POULHZVOKOAJMA-UHFFFAOYSA-N,ok
CMP_G001251,S2_ESIBank,240,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,POZRVZJJTULAOH-LHZXLZLDSA-N,ok
CMP_G001252,S1_RCSB,104,C=Cc1ccccc1,,C=Cc1ccccc1,PPBRXRYQALVLMV-UHFFFAOYSA-N,ok
CMP_G001252,S3_P450Rdb,648,C=CC1=CC=CC=C1,Styrene,C=Cc1ccccc1,PPBRXRYQALVLMV-UHFFFAOYSA-N,ok
CMP_G001252,S9_PCPD,0,C=CC1=CC=CC=C1,styrene,C=Cc1ccccc1,PPBRXRYQALVLMV-UHFFFAOYSA-N,ok
CMP_G001253,S1_RCSB,113,c1ccc2c(c1)CCC2,,c1ccc2c(c1)CCC2,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,ok
CMP_G001254,S3_P450Rdb,1024,O=CC(N)CC=1C=2C=CC(Cl)=CC2N(C1C)C,"alpha-Amino-6-chloro-1,2-dimethyl-1H-indole-3-propanal",Cc1c(CC(N)C=O)c2ccc(Cl)cc2n1C,PQSSYAYGBHGHHF-UHFFFAOYSA-N,ok
CMP_G001255,S9_PCPD,240,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C=O)O,Aldosterone,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,PQSUYGKTWSAVDQ-ZVIOFETBSA-N,ok
CMP_G001256,S8_PlantP450DB,124,C[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CC/C(=C/CO)/C)CCC=C2C)C,kolavenol,CC1=CCC[C@@H]2[C@@](C)(CC/C(C)=C/CO)[C@H](C)CC[C@@]12C,PQTMZYKTDFKGKV-UUMJGGROSA-N,ok
CMP_G001257,S2_ESIBank,75,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,PROQIPRRNZUXQM-ZXXIGWHRSA-N,ok
CMP_G001258,S9_PCPD,424,CC(C)C1=C(C=C2C(=C1)CC[C@@H]3[C@@]2(C[C@H](CC3(C)C)O)C)O,salviol,CC(C)c1cc2c(cc1O)[C@@]1(C)C[C@@H](O)CC(C)(C)[C@@H]1CC2,PRYXPGFZVGZNBL-ADLFWFRXSA-N,ok
CMP_G001259,S3_P450Rdb,203,O=C(O)C(N)CC1=CN(C=2C=CC(C=C)=CC21)C,5-Ethenyl-1-methyltryptophan,C=Cc1ccc2c(c1)c(CC(N)C(=O)O)cn2C,PSCBHADPJJAAOV-UHFFFAOYSA-N,ok
CMP_G001260,S9_PCPD,219,CC1=CC(=O)C2=C(O1)O[C@]3(CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@H]3C2)C)(C)C)O)C)C,chevalone E,Cc1cc(=O)c2c(o1)O[C@@]1(C)CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@@H]1C2,PSHUZQHBLAPAMD-KFCOXGNHSA-N,ok
CMP_G001261,S3_P450Rdb,882,CC1=C2C(=CC=C1)N(C=C2CC(C(=O)O)N)C,"2-amino-3-(1,4-dimethylindol-3-yl)propanoic acid",Cc1cccc2c1c(CC(N)C(=O)O)cn2C,PSHVQRAJPMJIFU-UHFFFAOYSA-N,ok
CMP_G001262,S1_RCSB,101,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,ok
CMP_G001263,S1_RCSB,155,CC(=O)/C=C/C1=C(C)CCCC1(C)C,,CC(=O)/C=C/C1=C(C)CCCC1(C)C,PSQYTAPXSHCGMF-BQYQJAHWSA-N,ok
CMP_G001263,S3_P450Rdb,429,C(=C/C(C)=O)\C=1C(C)(C)CCCC1C,Beta-Ionone,CC(=O)/C=C/C1=C(C)CCCC1(C)C,PSQYTAPXSHCGMF-BQYQJAHWSA-N,ok
CMP_G001263,S9_PCPD,2,CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,beta-ionone,CC(=O)/C=C/C1=C(C)CCCC1(C)C,PSQYTAPXSHCGMF-BQYQJAHWSA-N,ok
CMP_G001264,S3_P450Rdb,868,CC1=C(C(CCC1)(C)C)C=CC(=O)C,Beta-Ionone,CC(=O)C=CC1=C(C)CCCC1(C)C,PSQYTAPXSHCGMF-UHFFFAOYSA-N,ok
CMP_G001265,S3_P450Rdb,722,C=1C=CC(=CC1)C2CC2CCC,"rel-[(1R,2R)-2-Propylcyclopropyl]benzene",CCCC1CC1c1ccccc1,PSXVDLDCPWZLHQ-UHFFFAOYSA-N,ok
CMP_G001266,S3_P450Rdb,50,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)CO)C)C)(C)C)O,Erythrodiol,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,PSZDOEIIIJFCFE-OSQDELBUSA-N,ok
CMP_G001266,S8_PlantP450DB,261,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)CO)C)C)(C)C)O,erythrodiol,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,PSZDOEIIIJFCFE-OSQDELBUSA-N,ok
CMP_G001266,S9_PCPD,384,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)CO)C)C)(C)C)O,Erythrodiol,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,PSZDOEIIIJFCFE-OSQDELBUSA-N,ok
CMP_G001267,S2_ESIBank,43,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1,,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1,PSZDOEIIIJFCFE-QXSRUYARSA-N,ok
CMP_G001268,S2_ESIBank,272,O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO,,O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO,PTJFJXLGRSTECQ-JBFSVTFBSA-N,ok
CMP_G001269,S3_P450Rdb,1149,C(CC/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O)CCO,20-Hydroxy-Leukotriene B4,O=C(O)CCC[C@H](O)/C=C\C=C\C=C\[C@H](O)C/C=C\CCCCCO,PTJFJXLGRSTECQ-PSPARDEHSA-N,ok
CMP_G001269,S9_PCPD,342,C(CC/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O)CCO,20-Hydroxy-Leukotriene B4,O=C(O)CCC[C@H](O)/C=C\C=C\C=C\[C@H](O)C/C=C\CCCCCO,PTJFJXLGRSTECQ-PSPARDEHSA-N,ok
CMP_G001270,S3_P450Rdb,1479,OC1C=CC(/C=C/CO)=CC=1,4-[(1E)-3-hydroxyprop-1-enyl]phenol,OC/C=C/c1ccc(O)cc1,PTNLHDGQWUGONS-OWOJBTEDSA-N,ok
CMP_G001271,S3_P450Rdb,161,CC1=CC(=CC=C1)CCCl,1-(2-chloroethyl)-3-methylbenzene,Cc1cccc(CCCl)c1,PTUMKQUZCDYESZ-UHFFFAOYSA-N,ok
CMP_G001272,S3_P450Rdb,568,CCC=CCC=CCC(C=CCCCCCCC(=O)[O-])OO,"(10R)-hydroperoxy-(8E,12Z,15Z)-octadecatrienoate",CCC=CCC=CCC(C=CCCCCCCC(=O)[O-])OO,PTYXOLTZOUXIKI-UHFFFAOYSA-M,ok
CMP_G001273,S8_PlantP450DB,104,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,isoproturon,CC(C)c1ccc(NC(=O)N(C)C)cc1,PUIYMUZLKQOUOZ-UHFFFAOYSA-N,ok
CMP_G001274,S8_PlantP450DB,164,C1=CC(=CN=C1)C(=O)O,4-(1-methyl-2-pyrrolidinyl)-3-methyloxobutanoate (MPMOB),O=C(O)c1cccnc1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,ok
CMP_G001275,S3_P450Rdb,994,O=C1N(CC=2C=CC=CC2)C(C(Br)(C)C)C1(C)C,"4-(1-Bromo-1-methylethyl)-3,3-dimethyl-1-(phenylmethyl)-2-azetidinone",CC(C)(Br)C1N(Cc2ccccc2)C(=O)C1(C)C,PVOJYSFEGXLAHU-UHFFFAOYSA-N,ok
CMP_G001276,S2_ESIBank,67,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,PVTQTOGPOPGQGE-SAMSIYEGSA-N,ok
CMP_G001277,S3_P450Rdb,245,O=C(O)C(N)CC=1C=2C(=CC=CC2C)N(C1C)C,"Tryptophan, 2,4,1-trimethyl- (ACI)",Cc1cccc2c1c(CC(N)C(=O)O)c(C)n2C,PVTRXKIEZKJJHC-UHFFFAOYSA-N,ok
CMP_G001278,S2_ESIBank,160,CC(O)=N[C@@H](CS)C(=O)O,,CC(O)=N[C@@H](CS)C(=O)O,PWKSKIMOESPYIA-BYPYZUCNSA-N,ok
