substrate_idx,cid,in_any_split,pubchem_conformer_count_3d,pubchem_isomeric_smiles,pubchem_inchikey,pubchem_heavy_atoms,pubchem_rotatable_bonds,inchikey_match
0,,1,,,,,,
1,,1,,,,,,
2,,1,,,,,,
3,,1,,,,,,
4,,1,,,,,,
5,,1,,,,,,
6,,1,,,,,,
7,,1,,,,,,
8,,0,,,,,,
9,,0,,,,,,
10,,0,,,,,,
11,,0,,,,,,
12,,1,,,,,,
13,,1,,,,,,
14,,0,,,,,,
15,5446,1,2,,AAADKYXUTOBAGS-UHFFFAOYSA-N,11,0,1
16,1714210,1,1,,AAADKYXUTOBAGS-XCBNKYQSSA-N,11,0,1
17,3029326,1,1,,AAEZMHSWRQVQEK-UHFFFAOYSA-N,4,0,1
18,176870,1,10,,AAKJLRGGTJKAMG-UHFFFAOYSA-N,29,11,1
19,25000661,1,10,,AARUWLXSIZJQDK-OPEBEUCHSA-N,31,12,1
20,75251260,1,10,,ABKYWKNIDMAZGJ-UHFFFAOYSA-N,26,6,1
21,122499537,1,10,,ABVSKMHTJOBIEN-UHFFFAOYSA-N,18,3,1
22,12560038,1,8,,ACABZBGQXFLDAB-UHFFFAOYSA-N,12,2,1
23,5884,1,10,,ACFIXJIJDZMPPO-NNYOXOHSSA-N,48,13,1
24,,1,,,,,,
25,5317844,1,7,,ADIDQIZBYUABQK-RWMBFGLXSA-N,15,1,1
26,9920885,1,10,,ADMHYWIKJSPIGJ-UHFFFAOYSA-N,16,3,1
27,15930148,1,10,,ADMHYWIKJSPIGJ-VIFPVBQESA-N,16,3,1
28,12144,1,9,,AEHWKBXBXYNPCX-UHFFFAOYSA-N,9,2,1
29,6128,1,1,,AEMFNILZOJDQLW-QAGGRKNESA-N,21,0,1
30,2193,1,10,,AEMFNILZOJDQLW-UHFFFAOYSA-N,21,0,1
31,11595293,1,10,,AESQHTDNFNVECX-OQLLNIDSSA-N,25,6,1
32,443356,1,3,,AEXBRBWRPNGGEZ-FKBYEOEOSA-N,27,4,1
33,7892,1,2,,AFABGHUZZDYHJO-UHFFFAOYSA-N,6,2,1
34,699414,1,2,,AFDXODALSZRGIH-QPJJXVBHSA-N,13,3,1
35,129011069,1,1,,AFTUEXSGQQDJKS-GLOHGQAKSA-N,22,1,1
36,,1,,,,,,
37,60150139,1,10,,AGMPGRYRWNVPEQ-BJTDMJNKSA-N,41,7,1
38,6306,1,10,,AGPKZVBTJJNPAG-WHFBIAKZSA-N,9,3,1
39,5312529,1,10,,AHANXAKGNAKFSK-PDBXOOCHSA-N,22,15,1
40,73988996,1,10,,AHANXAKGNAKFSK-UHFFFAOYSA-M,22,14,1
41,6262,1,10,,AHLPHDHHMVZTML-BYPYZUCNSA-N,9,4,1
42,85729959,1,10,,AIAJTWFRHSKNDS-UHFFFAOYSA-N,15,8,1
43,122499652,1,10,,AIBJDIHSMRRLHO-UHFFFAOYSA-N,19,4,1
44,137350211,1,0,,AINKKKUPSQZPIP-FRSJXWKWSA-N,41,27,1
45,3593,1,10,,AIONOLUJZLIMTK-UHFFFAOYSA-N,22,2,1
46,64715,1,10,,AJLFOPYRIVGYMJ-INTXDZFKSA-N,28,7,1
47,103584,1,10,,AKFIXTAIQHJWAU-UHFFFAOYSA-N,15,3,1
48,440362,1,10,,AKIHYQWCLCDMMI-UHFFFAOYSA-N,20,7,1
49,,1,,,,,,
50,7104,1,3,,ALKYHXVLJMQRLQ-UHFFFAOYSA-N,14,1,1
51,12563,1,1,,ALLIZEAXNXSFGD-UHFFFAOYSA-N,13,1,1
52,485077,1,2,,ALZAZMCIBRHMFF-UHFFFAOYSA-N,26,2,1
53,10548420,1,10,,AMBQHHVBBHTQBF-OZIIXKNCSA-N,27,5,1
54,87691,1,10,,AMBQHHVBBHTQBF-UOUCRYGSSA-N,27,5,1
55,6561,1,3,,AMIMRNSIRUDHCM-UHFFFAOYSA-N,5,1,1
56,68072,1,3,,AMKYESDOVDKZKV-UHFFFAOYSA-N,12,1,1
57,,1,,,,,,
58,129669148,1,0,,ANNWHZVJHRKQKH-AUCPOXKISA-N,43,15,1
59,4369188,1,10,,ANVAOWXLWRTKGA-JLTXGRSLSA-N,40,10,1
60,6419725,1,10,,ANVAOWXLWRTKGA-NTXLUARGSA-N,40,10,1
61,17756746,1,10,,AOVGFTJYESGAEA-NKLFQLIUSA-N,26,4,1
62,,1,,,,,,
63,443486,1,6,,APIZAZFFQBVSJA-ZJDLJICXSA-N,24,2,1
64,1150,1,5,,APJYDQYYACXCRM-UHFFFAOYSA-N,12,2,1
65,141180300,1,10,,APYVEUGLZHAHDJ-SQXURCFHSA-N,29,5,1
66,3080603,1,6,,APYVEUGLZHAHDJ-TVRYRFOISA-N,29,5,1
67,5118590,1,0,,APYVEUGLZHAHDJ-UHFFFAOYSA-N,29,5,1
68,,1,,,,,,
69,71664575,1,10,,ARTBSYNHBBHIBV-HSYQSNAQSA-N,28,6,1
70,119394,1,7,,ARYTXMNEANMLMU-ATEDBJNTSA-N,29,5,1
71,612090,1,0,,ARYTXMNEANMLMU-UHFFFAOYSA-N,29,5,1
72,15408556,1,10,,ASMBUJRMSWTSLE-JTQLQIEISA-N,17,4,1
73,352941,1,10,,ASMBUJRMSWTSLE-UHFFFAOYSA-N,17,4,1
74,443471,1,3,,ASPVQUYRFYUDSC-CMKODMSKSA-N,20,1,1
75,10587733,1,6,,ATMUYWZMPLKPEJ-XLMAVXFVSA-N,19,5,1
76,86289488,1,4,,ATQOOBSXQVRQPY-GNVJSZRZSA-N,21,1,1
77,6334,1,1,,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,3,0,1
78,137601,1,4,,ATZHGRNFEFVDDJ-UHFFFAOYSA-N,12,3,1
79,5280491,1,9,,AUOFTPXWUVYOOQ-VJBMQPMPSA-N,26,4,1
80,92786,1,2,,AURFZBICLPNKBZ-SYBPFIFISA-N,23,1,1
81,11382599,1,2,,AUVZFRDLRJQTQF-KXEYLTKFSA-N,26,3,1
82,10103530,1,10,,AVEVRCSCWPFBMP-UHFFFAOYSA-N,12,5,1
83,86289177,1,10,,AVKOENOBFIYBSA-WMPRHZDHSA-M,24,14,1
84,6441454,1,10,,AVKOENOBFIYBSA-WMPRHZDHSA-N,24,15,1
85,439577,1,10,,AVSXSVCZWQODGV-DPAQBDIFSA-N,28,4,1
86,9982260,1,3,,AWMJEDMVXAOTQZ-QUQNHZJXSA-N,34,4,1
87,35860,1,10,,AWQOXJOAQMCOED-UHFFFAOYSA-N,11,7,1
88,19186,1,2,,AXCHZLOJGKSWLV-UHFFFAOYSA-N,14,2,1
89,90044747,1,2,,AXFBAIOSECPASO-UHFFFAOYSA-N,16,0,1
90,26548,1,3,,AYKYOOPFBCOXSL-UHFFFAOYSA-N,10,1,1
91,122499609,1,10,,AYMSBKPUYIOUER-UHFFFAOYSA-N,21,4,1
92,15286666,1,5,,AYPIIWGCGUQVNZ-OYHNWAKOSA-N,28,4,1
93,107849,1,1,,BABJNKGTTYCTOO-ULCDLSAGSA-N,25,0,1
94,,1,,,,,,
95,181534,1,0,,BAHIJPSQSKWCJX-QHCPKHFHSA-N,29,18,1
96,76877,1,10,,BAUZLFKYYIVGPM-UHFFFAOYSA-N,10,0,1
97,7438,1,10,,BAVONGHXFVOKBV-UHFFFAOYSA-N,11,1,1
98,,1,,,,,,
99,31423,1,1,,BBEAQIROQSPTKN-UHFFFAOYSA-N,16,0,1
100,,1,,,,,,
101,8129,1,10,,BBMCTIGTTCKYKF-UHFFFAOYSA-N,8,5,1
102,443470,1,2,,BBPXZLJCPUPNGH-CMKODMSKSA-N,20,1,1
103,735923,1,2,,BBQDLDVSEDAYAA-AATRIKPKSA-N,14,2,1
104,9973,1,2,,BBYDXOIZLAWGSL-UHFFFAOYSA-N,10,1,1
105,3696,1,9,,BCGWQEUPMDMJNV-UHFFFAOYSA-N,21,4,1
106,1031,1,3,,BDERNNFJNOPAEC-UHFFFAOYSA-N,4,1,1
107,2266,1,10,,BDJRBEYXGGNYIS-UHFFFAOYSA-N,13,8,1
108,168007541,1,10,,BDTWCDGKPNOPEO-STQMWFEESA-N,22,2,1
109,14455513,1,10,,BDUIIOHQSYPXRT-CLDKDVBBSA-N,23,9,1
110,9891226,1,6,,BEFZAMRWPCMWFJ-QJKGZULSSA-N,33,2,1
111,122499616,1,10,,BEGKRCKLJNQZDV-UHFFFAOYSA-N,19,4,1
112,92108,1,1,,BEWYHVAWEKZDPP-UHFFFAOYSA-N,10,0,1
113,,1,,,,,,
114,21158477,1,10,,BFWYTORDSFIVKP-VAEKSGALSA-M,24,14,1
115,5280893,1,10,,BFWYTORDSFIVKP-VAEKSGALSA-N,24,15,1
116,101788,1,3,,BFZHCUBIASXHPK-ATWVFEABSA-N,24,1,1
117,2355,1,1,,BGEBZHIAGXMEMV-UHFFFAOYSA-N,16,1,1
118,86290155,1,10,,BGGFPZPRXRJKGG-LUZKGJLSSA-N,29,6,1
119,86290156,1,10,,BGGFPZPRXRJKGG-NYJSJAOLSA-N,29,6,1
120,12389,1,10,,BGHCVCJVXZWKCC-UHFFFAOYSA-N,14,11,1
121,5281912,1,10,,BGKHCLZFGPIKKU-LDDQNKHRSA-N,24,13,1
122,344501,1,10,,BGPOHJSGSYVQSU-UHFFFAOYSA-N,15,6,1
123,5374527,1,5,,BGTBFNDXYDYBEY-FNORWQNLSA-N,14,2,1
124,20837867,1,4,,BGVUIJDZTQIJIO-AZUAARDMSA-N,20,1,1
125,439653,1,10,,BHLYRWXGMIUIHG-HNNXBMFYSA-N,24,4,1
126,440586,1,10,,BHLYRWXGMIUIHG-OAHLLOKOSA-N,24,4,1
127,221493,1,5,,BHQCQFFYRZLCQQ-OELDTZBJSA-N,29,4,1
128,146672860,1,1,,BHSLMCXELUOVBY-HUUCEWRRSA-N,15,0,1
129,387316,1,10,,BHTRKEVKTKCXOH-BJLOMENOSA-N,34,7,1
130,126584122,1,10,,BHWWJQDUYUIRHY-UHFFFAOYSA-N,23,4,1
131,65076,1,10,,BHYOQNUELFTYRT-DPAQBDIFSA-N,32,7,1
132,122370693,1,3,,BINVZINZKJFBTL-OJLAHJFYSA-N,23,4,1
133,139291715,1,3,,BINVZINZKJFBTL-QQJLSPJJSA-N,23,4,1
134,134259614,1,10,,BIWVCJDOKOEKPN-UHFFFAOYSA-N,18,3,1
135,5316874,1,5,,BIYGTLDPTJMNET-CMDGGOBGSA-N,18,4,1
136,112499923,1,8,,BJLAHYUZLVYPAA-UHFFFAOYSA-N,17,2,1
137,134821715,1,10,,BJPLGTMYTDRCKD-QFIPXVFZSA-N,33,6,1
138,8141,1,10,,BKIMMITUMNQMOS-UHFFFAOYSA-N,9,6,1
139,104068,1,6,,BKMRWJWLBHHGCF-UHFFFAOYSA-N,12,3,1
140,49859620,1,10,,BKRLNEMLMVJATK-CYBMUJFWSA-N,15,1,1
141,155921268,1,10,,BLROIZPIUOLTDB-AAEUAGOBSA-N,20,3,1
142,163187517,1,0,,BLYZUBYBBZIPIQ-FVMFBUFSSA-N,38,8,0
143,443488,1,2,,BMPKIAPYMZISRD-PQTWGXLHSA-N,25,2,1
144,,1,,,,,,
145,1275593,1,10,,BMQBFTBKHPYZFM-MBSDFSHPSA-N,27,4,1
146,14158103,1,10,,BMRSEYFENKXDIS-LUTKEZBSSA-N,24,5,1
147,6441280,1,10,,BMRSEYFENKXDIS-OTCYKTEZSA-N,24,5,1
148,,1,,,,,,
149,4276,1,8,,BNWJOHGLIBDBOB-UHFFFAOYSA-N,14,3,1
150,440584,1,10,,BOKVLBSSPUTWLV-INIZCTEOSA-N,22,3,1
151,440595,1,10,,BOKVLBSSPUTWLV-MRXNPFEDSA-N,22,3,1
152,439153,1,10,,BOPGDPNILDQYTO-NNYOXOHSSA-N,44,11,1
153,134259605,1,10,,BOVAAWFVARKTKC-UHFFFAOYSA-N,22,4,1
154,446154,1,10,,BOZILQFLQYBIIY-INTXDZFKSA-N,29,11,1
155,,1,,,,,,
156,442461,1,1,,BQOFWKZOCNGFEC-DTWKUNHWSA-N,10,0,1
157,122499516,1,10,,BRAFNDLEGMINKC-UHFFFAOYSA-N,22,4,1
158,122499576,1,10,,BRNJNYMBRODTBE-UHFFFAOYSA-N,19,4,1
159,67164,1,3,,BRNULMACUQOKMR-UHFFFAOYSA-N,6,0,1
160,31503,1,1,,BSDDSRKVZZVVQX-UHFFFAOYSA-N,16,1,1
161,82389796,1,10,,BSLGLLAIJMZTRS-UHFFFAOYSA-N,17,3,1
162,85373505,1,10,,BTJCLODZUWAGCT-UHFFFAOYSA-N,14,7,1
163,980,1,1,,BTJIUGUIPKRLHP-UHFFFAOYSA-N,10,0,1
164,21902206,1,10,,BUZKSRWFBUELQO-QNSXOYJESA-N,22,14,1
165,,1,,,,,,
166,6918144,1,0,,BVVWVQZZLUNSNV-QMXPZCTJSA-N,75,15,1
167,132961839,1,10,,BVZSJLRAINTEAD-UHFFFAOYSA-N,14,5,1
168,5283703,1,10,,BWFQMABKLLTETH-YGQRWWDYSA-N,31,6,1
169,146020566,1,10,,BWLHGYWAFIMGJI-GJZGRUSLSA-N,25,4,1
170,7037179,1,9,,BWUQAWCUJMATJS-HNNXBMFYSA-N,24,2,1
171,2734670,1,10,,BXEFPLJKYWEEAN-UHFFFAOYSA-N,14,5,1
172,171904453,1,10,,BXJMMHFVUAQJBV-MZIJZGQDSA-N,32,4,1
173,131801253,1,10,,BXJMMHFVUAQJBV-WSZKGZBVSA-N,32,4,1
174,,1,,,,,,
175,14455523,1,10,,BYYWRCJZFSTRMQ-WSKZCNLGSA-N,26,9,1
176,134259616,1,10,,BZMYKJSEGQVVPK-UHFFFAOYSA-N,18,3,1
177,3082081,1,10,,BZUNCDPEEKFTCX-GJZGRUSLSA-N,22,4,1
178,246983,1,8,,CAHGCLMLTWQZNJ-BQNIITSRSA-N,31,4,1
179,543854,1,10,,CAHZYAQCDBBLER-UHFFFAOYSA-N,17,13,1
180,15818,1,1,,CBMYJHIOYJEBSB-KHOSGYARSA-N,21,0,1
181,242332,1,1,,CBMYJHIOYJEBSB-YSZCXEEOSA-N,21,0,1
182,22183159,1,10,,CBWALJHXHCJYTE-UHFFFAOYSA-M,19,13,1
183,301590,1,10,,CBWALJHXHCJYTE-UHFFFAOYSA-N,19,14,1
184,25246088,1,10,,CCPPLLJZDQAOHD-FLIBITNWSA-M,21,13,1
185,25203590,1,10,,CCPPLLJZDQAOHD-UHFFFAOYSA-M,21,13,1
186,122499597,1,10,,CCTSBGGERAGBGJ-NSHDSACASA-N,17,4,1
187,122499614,1,10,,CCTSBGGERAGBGJ-UHFFFAOYSA-N,17,4,1
188,11970,1,10,,CCVYRRGZDBSHFU-UHFFFAOYSA-N,11,2,1
189,,1,,,,,,
190,122499589,1,10,,CDKHXSKPFOOHIB-UHFFFAOYSA-N,18,3,1
191,443158,1,10,,CDOSHBSSFJOMGT-JTQLQIEISA-N,11,4,1
192,67179,1,10,,CDOSHBSSFJOMGT-SNVBAGLBSA-N,11,4,1
193,6549,1,10,,CDOSHBSSFJOMGT-UHFFFAOYSA-N,11,4,1
194,3034394,1,7,,CECREIRZLPLYDM-QGZVKYPTSA-N,21,4,1
195,11855,1,1,,CEOCDNVZRAIOQZ-UHFFFAOYSA-N,11,0,1
196,442383,1,10,,CEVNHRPKRNTGKO-ZSAUSMIDSA-N,17,2,1
197,2782798,1,1,,CEWDRCQPGANDRS-UHFFFAOYSA-N,12,1,1
198,122499662,1,10,,CFFKUDSQEZKWHJ-UHFFFAOYSA-N,18,4,1
199,5460350,1,2,,CFFZDZCDUFSOFZ-UHFFFAOYSA-M,12,1,1
200,547,1,6,,CFFZDZCDUFSOFZ-UHFFFAOYSA-N,12,2,1
201,71058588,1,10,,CFQLKSUWOXWKAG-UHFFFAOYSA-N,17,3,1
202,101565498,1,2,,CFWQLQINZAVWGP-IZCXAEKASA-N,30,0,1
203,,1,,,,,,
204,122499592,1,10,,CGSIBBBXEBYOCG-UHFFFAOYSA-N,21,4,1
205,,1,,,,,,
206,124069,1,2,,CIUHLXZTZWTVFL-UHFFFAOYSA-N,25,0,1
207,54670067,1,9,,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,12,2,1
208,873,1,10,,CJBDUOMQLFKVQC-UHFFFAOYSA-N,12,3,1
209,11665668,1,10,,CJSXPAYXWVVXHE-UHFFFAOYSA-N,15,8,1
210,641301,1,2,,CJXMVKYNVIGQBS-OWOJBTEDSA-N,11,2,1
211,14057196,1,10,,CKEXCBVNKRHAMX-HNNXBMFYSA-N,22,3,1
212,321346,1,10,,CKEXCBVNKRHAMX-UHFFFAOYSA-N,22,3,1
213,11332688,1,3,,CKLSVNJAXXVWMK-UHFFFAOYSA-N,12,1,1
214,10820,1,4,,CKMXAIVXVKGGFM-UHFFFAOYSA-N,12,2,1
215,5281974,1,1,,CLDVMRAEPFQOSD-WEOXKLFPSA-N,25,2,1
216,11243710,1,10,,CLOPQFCHWDTGFD-BMTMAWCHSA-N,22,11,1
217,24755489,1,10,,CLQUUOKNEOQBSW-KEGKUKQHSA-N,49,6,1
218,76958644,1,0,,CMMLZMMKTYEOKV-RDKHTNMBSA-N,55,3,1
219,5878893,1,2,,CMQGCWMEXQRWSS-MDZDMXLPSA-N,20,5,1
220,,1,,,,,,
221,,1,,,,,,
222,15584317,1,10,,CNFJMOLKOFPBNF-UHFFFAOYSA-N,17,12,1
223,174052,1,10,,CNIUEVQJABPUIJ-QMMMGPOBSA-N,14,4,1
224,5373729,1,8,,CNOPDZWOYFOHGN-BQYQJAHWSA-N,14,2,1
225,56927995,1,1,,CNURLWAZNDLNMK-CNZAUHOSSA-N,37,8,1
226,76460765,1,0,,CNURLWAZNDLNMK-UHFFFAOYSA-N,37,8,1
227,6140,1,10,,COLNVLDHVKWLRT-QMMMGPOBSA-N,12,3,1
228,164575963,1,10,,COUKTHZXLGYKPK-UHFFFAOYSA-M,25,4,1
229,77093,1,1,,CPEXFJVZFNYXGU-UHFFFAOYSA-N,17,2,1
230,4754,1,8,,CPJSUEIXXCENMM-UHFFFAOYSA-N,13,3,1
231,134259611,1,10,,CPRPUKGUERXREM-UHFFFAOYSA-N,18,4,1
232,13939870,1,0,,CRAPXAGGASWTPU-UHFFFAOYSA-N,32,5,1
233,14017683,1,0,,CRCTVUFFBCIURJ-UHFFFAOYSA-N,31,5,1
234,3294,1,4,,CRCWUBLTFGOMDD-UHFFFAOYSA-N,18,2,1
235,1549108,1,10,,CRDAMVZIKSXKFV-PVMFERMNSA-N,16,7,1
236,445070,1,10,,CRDAMVZIKSXKFV-YFVJMOTDSA-N,16,7,1
237,3084087,1,2,,CRPJNVUYZRFGAK-WKAGVDCZSA-N,43,1,1
238,7559,1,8,,CRZQGDNQQAALAY-UHFFFAOYSA-N,11,3,1
239,6755,1,1,,WVCHIGAIXREVNS-UHFFFAOYSA-N,13,0,0
240,161276,1,10,,CSKKDSFETGLMSB-NRZPKYKESA-N,27,8,1
241,10880485,1,10,,CTWATGUWCQRCOK-HNNXBMFYSA-N,21,4,1
242,85300171,1,10,,CTWATGUWCQRCOK-UHFFFAOYSA-N,21,4,1
243,7408486,1,10,,CUVKAUWOMPJEMI-ROUUACIJSA-N,25,4,1
244,736498,1,2,,CVDUBQJEQNRCIZ-UHFFFAOYSA-N,14,2,1
245,167714263,1,10,,CVJZENQADBGPGL-STQMWFEESA-N,22,2,1
246,15542699,1,7,,CVXIEYXJQSRIAC-KLUYZAHOSA-N,33,5,1
247,73197911,1,0,,CVXIEYXJQSRIAC-UHFFFAOYSA-N,33,5,1
248,6734,1,1,,CWRYPZZKDGJXCA-UHFFFAOYSA-N,12,0,1
249,3042313,1,10,,CWTCWGGPTVMMLT-UHFFFAOYSA-N,35,11,1
250,14078859,1,2,,CWVNYXDUEQFYMM-YDGZXZOGSA-N,23,5,1
251,11687,1,2,,CXDWHYOBSJTRJU-SRWWVFQWSA-N,25,1,1
252,5281516,1,10,,CXENHBSYCFFKJS-VDQVFBMKSA-N,15,6,1
253,5939523,1,9,,CXISHLWVCSLKOJ-CLFYSBASSA-N,10,2,1
254,99748,1,3,,CXISHLWVCSLKOJ-UHFFFAOYSA-N,10,2,1
255,9638853,1,9,,CXISHLWVCSLKOJ-VQHVLOKHSA-N,10,2,1
256,5192,1,10,,CXMXRPHRNRROMY-UHFFFAOYSA-N,14,9,1
257,439533,1,10,,CXQWRCVTCMQVQX-LSDHHAIUSA-N,22,1,1
258,471,1,10,,CXQWRCVTCMQVQX-UHFFFAOYSA-N,22,1,1
259,66932705,1,10,,CXUORUGFOXGJNY-LUZKGJLSSA-N,29,6,1
260,66932809,1,10,,CXUORUGFOXGJNY-NYJSJAOLSA-N,29,6,1
261,21989367,1,6,,CXYYVOJURSDSRL-UHFFFAOYSA-N,13,3,1
262,449293,1,2,,CYHOMWAPJJPNMW-DHBOJHSNSA-N,10,0,1
263,74974976,1,10,,CYIIYNSMUJIKCI-UHFFFAOYSA-N,26,6,1
264,23724686,1,1,,CYLSPJUZBPWJGC-ITDIGPHOSA-N,15,0,1
265,443475,1,5,,CYOURYOZWLIJFB-LWYYNNOASA-N,21,2,1
266,3247060,1,3,,CZDKQKOAHAICSF-JSAMMMMSSA-N,29,5,1
