reaction_id,enzyme_id,compound_id,substrate_smiles,product_smiles,pmids
P450R2517,154,194,O=C(O)C(N)CC1=CN(C=2C=C(C=CC21)N3CCOCC3)C,O=C(O)C(N)CC1=CN(C=2C=C(C=C(C21)N(=O)=O)N3CCOCC3)C,
P450R2812,154,195,O=C(O)C(N)CC1=CN(C=2C=C(Cl)C=CC21)C,O=C(O)C(N)CC1=CN(C=2C=C(Cl)C=C(C21)N(=O)=O)C,
P450R2815,154,196,O=C(O)C(N)CC1=CN(C=2C=C(N)C=CC21)C,O=C(O)C(N)CC1=CN(C=2C=C(N)C=C(C21)N(=O)=O)C,
P450R2809,154,197,O=C(O)C(N)CC1=CN(C=2C=C(O)C=CC21)C,O=C(O)C(N)CC1=CN(C=2C=C(O)C=C(C21)N(=O)=O)C,
P450R2802,154,198,O=C(O)C(N)CC1=CN(C=2C=C(OC)C=CC21)C,O=C(O)C(N)CC1=CN(C=2C=C(OC)C=C(C21)N(=O)=O)C,
P450R2525,154,199,O=C(O)C(N)CC1=CN(C=2C=C(SC)C=CC21)C,O=C(O)C(N)CC1=CN(C=2C=C(SC)C=C(C21)N(=O)=O)C,
P450R2491,154,200,O=C(O)C(N)CC1=CN(C=2C=CC(=CC21)C3CC3)C,O=C(O)C(N)CC1=CN(C2=CC=C(C(=C21)N(=O)=O)C3CC3)C,
P450R2515,154,201,O=C(O)C(N)CC1=CN(C=2C=CC(=CC21)N3CCOCC3)C,O=C(O)C(N)CC1=CN(C2=CC=C(C(=C21)N(=O)=O)N3CCOCC3)C,
P450R2507,154,202,O=C(O)C(N)CC1=CN(C=2C=CC(C#C)=CC21)C,O=C(O)C(N)CC1=CN(C2=CC=C(C#C)C(=C21)N(=O)=O)C,
P450R2499,154,203,O=C(O)C(N)CC1=CN(C=2C=CC(C=C)=CC21)C,O=C(O)C(N)CC1=CN(C2=CC=C(C=C)C(=C21)N(=O)=O)C,
P450R2477,154,204,O=C(O)C(N)CC1=CN(C=2C=CC(N)=CC21)C,O=C(O)C(N)CC1=CN(C2=CC=C(N)C(=C21)N(=O)=O)C,
P450R2523,154,205,O=C(O)C(N)CC1=CN(C=2C=CC(SC)=CC21)C,O=C(O)C(N)CC1=CN(C2=CC=C(SC)C(=C21)N(=O)=O)C,
P450R2475,154,206,O=C(O)C(N)CC1=CN(C=2C=CC=C(Br)C21)C,O=C(O)C(N)CC1=CN(C2=C1C(Br)=CC=C2N(=O)=O)C,
P450R2513,154,207,O=C(O)C(N)CC1=CN(C=2C=CC=C(C#C)C21)C,O=C(O)C(N)CC1=CN(C2=C1C(C#C)=CC=C2N(=O)=O)C,
P450R2489,154,208,O=C(O)C(N)CC1=CN(C=2C=CC=C(C=3C=CC=CC3)C21)C,O=C(O)C(N)CC1=CN(C=2C(=CC=C(C=3C=CC=CC3)C12)N(=O)=O)C,
P450R2537,154,209,O=C(O)C(N)CC1=CN(C=2C=CC=C(C=3C=CN=CC3)C21)C,O=C(O)C(N)CC1=CN(C=2C(=CC=C(C=3C=CN=CC3)C12)N(=O)=O)C,
P450R2505,154,210,O=C(O)C(N)CC1=CN(C=2C=CC=C(C=C)C21)C,O=C(O)C(N)CC1=CN(C=2C(=CC=C(C=C)C12)N(=O)=O)C,
P450R2814,154,211,O=C(O)C(N)CC1=CN(C=2C=CC=C(Cl)C21)C,O=C(O)C(N)CC1=CN(C2=C1C(Cl)=CC=C2N(=O)=O)C,
P450R2481,154,212,O=C(O)C(N)CC1=CN(C=2C=CC=C(N)C21)C,O=C(O)C(N)CC1=CN(C2=C1C(N)=CC=C2N(=O)=O)C,
P450R2529,154,213,O=C(O)C(N)CC1=CN(C=2C=CC=C(SC)C21)C,O=C(O)C(N)CC1=CN(C2=C1C(SC)=CC=C2N(=O)=O)C,
P450R2393,154,214,O=C(O)C(N)CC1=CNC2=C1C=CC=C2C3CC3,O=C(O)C(N)CC1=CNC=2C1=C(C=CC2C3CC3)N(=O)=O,
P450R2439,154,214,O=C(O)C(N)CC1=CNC2=C1C=CC=C2C3CC3,O=C(O)C(N)CC1=CNC=2C1=C(C=CC2C3CC3)N(=O)=O,
P450R2407,154,215,O=C(O)C(N)CC1=CNC2=C1C=CC=C2N3CCOCC3,O=C(O)C(N)CC1=CNC2=C(C=CC(=C21)N(=O)=O)N3CCOCC3,
P450R2455,154,215,O=C(O)C(N)CC1=CNC2=C1C=CC=C2N3CCOCC3,O=C(O)C(N)CC1=CNC2=C(C=CC(=C21)N(=O)=O)N3CCOCC3,
P450R2427,154,216,O=C(O)C(N)CC1=CNC2=CC=C(C=C21)C=3C=CC=CC3,O=C(O)C(N)CC1=CNC2=CC=C(C=3C=CC=CC3)C(=C21)N(=O)=O,
P450R2417,154,217,O=C(O)C(N)CC1=CNC2=CC=C(C=C21)C=3C=CN=CC3,O=C(O)C(N)CC1=CNC2=CC=C(C=3C=CN=CC3)C(=C21)N(=O)=O,
P450R2467,154,217,O=C(O)C(N)CC1=CNC2=CC=C(C=C21)C=3C=CN=CC3,O=C(O)C(N)CC1=CNC2=CC=C(C=3C=CN=CC3)C(=C21)N(=O)=O,
P450R2395,154,218,O=C(O)C(N)CC1=CNC2=CC=CC(=C21)C3CC3,O=C(O)C(N)CC1=CNC=2C1=C(C=CC2N(=O)=O)C3CC3,
P450R2441,154,218,O=C(O)C(N)CC1=CNC2=CC=CC(=C21)C3CC3,O=C(O)C(N)CC1=CNC=2C1=C(C=CC2N(=O)=O)C3CC3,
P450R2409,154,219,O=C(O)C(N)CC1=CNC2=CC=CC(=C21)N3CCOCC3,O=C(O)C(N)CC1=CNC2=C(C=CC(=C21)N3CCOCC3)N(=O)=O,
P450R2457,154,219,O=C(O)C(N)CC1=CNC2=CC=CC(=C21)N3CCOCC3,O=C(O)C(N)CC1=CNC2=C(C=CC(=C21)N3CCOCC3)N(=O)=O,
P450R2387,154,220,O=C(O)C(N)CC1=CNC2=CC=CC(C=3C=CC=CC3)=C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(C=3C=CC=CC3)C12)N(=O)=O,
P450R2433,154,220,O=C(O)C(N)CC1=CNC2=CC=CC(C=3C=CC=CC3)=C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(C=3C=CC=CC3)C12)N(=O)=O,
P450R2423,154,221,O=C(O)C(N)CC1=CNC2=CC=CC(C=3C=CN=CC3)=C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(C=3C=CN=CC3)C12)N(=O)=O,
P450R2473,154,221,O=C(O)C(N)CC1=CNC2=CC=CC(C=3C=CN=CC3)=C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(C=3C=CN=CC3)C12)N(=O)=O,
P450R2431,154,222,O=C(O)C(N)CC1=CNC=2C(=CC=CC12)C=3C=CC=CC3,O=C(O)C(N)CC1=CNC=2C(=CC=C(C12)N(=O)=O)C=3C=CC=CC3,
P450R2421,154,223,O=C(O)C(N)CC1=CNC=2C(=CC=CC12)C=3C=CN=CC3,O=C(O)C(N)CC1=CNC=2C(=CC=C(C12)N(=O)=O)C=3C=CN=CC3,
P450R2471,154,223,O=C(O)C(N)CC1=CNC=2C(=CC=CC12)C=3C=CN=CC3,O=C(O)C(N)CC1=CNC=2C(=CC=C(C12)N(=O)=O)C=3C=CN=CC3,
P450R2447,154,224,O=C(O)C(N)CC1=CNC=2C(C#C)=CC=CC12,O=C(O)C(N)CC1=CNC2=C(C#C)C=CC(=C21)N(=O)=O,
P450R2443,154,225,O=C(O)C(N)CC1=CNC=2C(C=C)=CC=CC12,O=C(O)C(N)CC1=CNC=2C(C=C)=CC=C(C12)N(=O)=O,
P450R2413,154,226,O=C(O)C(N)CC1=CNC=2C(SC)=CC=CC12,O=C(O)C(N)CC1=CNC2=C(SC)C=CC(=C21)N(=O)=O,
P450R2463,154,226,O=C(O)C(N)CC1=CNC=2C(SC)=CC=CC12,O=C(O)C(N)CC1=CNC2=C(SC)C=CC(=C21)N(=O)=O,
P450R2805,154,227,O=C(O)C(N)CC1=CNC=2C=C(C=C)C=CC21,O=C(O)C(N)CC1=CNC2=CC(C=C)=CC(=C21)N(=O)=O,
P450R2391,154,228,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C3CC3,O=C(O)C(N)CC1=CNC2=CC(=CC(=C21)N(=O)=O)C3CC3,
P450R2437,154,228,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C3CC3,O=C(O)C(N)CC1=CNC2=CC(=CC(=C21)N(=O)=O)C3CC3,
P450R2429,154,229,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C=3C=CC=CC3,O=C(O)C(N)CC1=CNC2=CC(=CC(=C21)N(=O)=O)C=3C=CC=CC3,
P450R2419,154,230,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C=3C=CN=CC3,O=C(O)C(N)CC1=CNC2=CC(=CC(=C21)N(=O)=O)C=3C=CN=CC3,
P450R2469,154,230,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C=3C=CN=CC3,O=C(O)C(N)CC1=CNC2=CC(=CC(=C21)N(=O)=O)C=3C=CN=CC3,
P450R2405,154,231,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)N3CCOCC3,O=C(O)C(N)CC1=CNC2=CC(=CC(=C21)N(=O)=O)N3CCOCC3,
P450R2453,154,231,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)N3CCOCC3,O=C(O)C(N)CC1=CNC2=CC(=CC(=C21)N(=O)=O)N3CCOCC3,
P450R2411,154,232,O=C(O)C(N)CC1=CNC=2C=C(SC)C=CC21,O=C(O)C(N)CC1=CNC2=CC(SC)=CC(=C21)N(=O)=O,
P450R2461,154,232,O=C(O)C(N)CC1=CNC=2C=C(SC)C=CC21,O=C(O)C(N)CC1=CNC2=CC(SC)=CC(=C21)N(=O)=O,
P450R2389,154,233,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)C3CC3,O=C(O)C(N)CC1=CNC2=CC=C(C(=C21)N(=O)=O)C3CC3,
P450R2435,154,233,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)C3CC3,O=C(O)C(N)CC1=CNC2=CC=C(C(=C21)N(=O)=O)C3CC3,
P450R2403,154,234,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)N3CCOCC3,O=C(O)C(N)CC1=CNC2=CC=C(C(=C21)N(=O)=O)N3CCOCC3,
P450R2451,154,234,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)N3CCOCC3,O=C(O)C(N)CC1=CNC2=CC=C(C(=C21)N(=O)=O)N3CCOCC3,
P450R2397,154,235,O=C(O)C(N)CC1=CNC=2C=CC(C=C)=CC21,O=C(O)C(N)CC1=CNC2=CC=C(C=C)C(=C21)N(=O)=O,
P450R2813,154,235,O=C(O)C(N)CC1=CNC=2C=CC(C=C)=CC21,O=C(O)C(N)CC1=CNC2=CC=C(C=C)C(=C21)N(=O)=O,
P450R2459,154,236,O=C(O)C(N)CC1=CNC=2C=CC(SC)=CC21,O=C(O)C(N)CC1=CNC2=CC=C(SC)C(=C21)N(=O)=O,
P450R2401,154,237,O=C(O)C(N)CC1=CNC=2C=CC=C(C#C)C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(C#C)C21)N(=O)=O,
P450R2449,154,237,O=C(O)C(N)CC1=CNC=2C=CC=C(C#C)C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(C#C)C21)N(=O)=O,
P450R2399,154,238,O=C(O)C(N)CC1=CNC=2C=CC=C(C=C)C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(C=C)C12)N(=O)=O,
P450R2445,154,238,O=C(O)C(N)CC1=CNC=2C=CC=C(C=C)C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(C=C)C12)N(=O)=O,
P450R2425,154,239,O=C(O)C(N)CC1=CNC=2C=CC=C(N)C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(N)C21)N(=O)=O,
P450R2415,154,240,O=C(O)C(N)CC1=CNC=2C=CC=C(SC)C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(SC)C21)N(=O)=O,
P450R2465,154,240,O=C(O)C(N)CC1=CNC=2C=CC=C(SC)C21,O=C(O)C(N)CC1=CNC=2C(=CC=C(SC)C21)N(=O)=O,
P450R2834,154,241,O=C(O)C(N)CC=1C2=CC(=CC=C2N(C1C)C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CC=CC3)C2N(=O)=O)N(C1C)C,
P450R2842,154,242,O=C(O)C(N)CC=1C2=CC(=CC=C2N(C1C)C)C=3C=CN=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CN=CC3)C2N(=O)=O)N(C1C)C,
P450R2561,154,243,O=C(O)C(N)CC=1C2=CC(=CC=C2NC1C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CC=CC3)C2N(=O)=O)NC1C,
P450R2609,154,244,O=C(O)C(N)CC=1C2=CC(=CC=C2NC1C)C=3C=CN=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CN=CC3)C2N(=O)=O)NC1C,
P450R2817,154,245,O=C(O)C(N)CC=1C=2C(=CC=CC2C)N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N(=O)=O)C,
P450R2837,154,246,O=C(O)C(N)CC=1C=2C(=CC=CC2C3CC3)N(C1C)C,O=C(O)C(N)CC=1C=2C(=C(C=CC2C3CC3)N(=O)=O)N(C1C)C,
P450R2575,154,247,O=C(O)C(N)CC=1C=2C(=CC=CC2C3CC3)NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(C=CC2C3CC3)N(=O)=O,
P450R2567,154,248,O=C(O)C(N)CC=1C=2C(=CC=CC2C=3C=CC=CC3)NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(C2NC1C)N(=O)=O)C=3C=CC=CC3,
P450R2615,154,249,O=C(O)C(N)CC=1C=2C(=CC=CC2C=3C=CN=CC3)NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(C2NC1C)N(=O)=O)C=3C=CN=CC3,
P450R2835,154,250,O=C(O)C(N)CC=1C=2C(=CC=CC2N(C1C)C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N(=O)=O)C=3C=CC=CC3,
P450R2839,154,251,O=C(O)C(N)CC=1C=2C(=CC=CC2N3CCOCC3)N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N(=O)=O)N3CCOCC3,
P450R2599,154,252,O=C(O)C(N)CC=1C=2C(=CC=CC2N3CCOCC3)NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(C=CC2N3CCOCC3)N(=O)=O,
P450R2824,154,253,O=C(O)C(N)CC=1C=2C(Br)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(Br)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2545,154,254,O=C(O)C(N)CC=1C=2C(Br)=CC=CC2NC1C,O=C(O)C(N)CC=1C=2C(Br)=CC=C(C2NC1C)N(=O)=O,
P450R2643,154,255,O=C(O)C(N)CC=1C=2C(C#C)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(C#C)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2591,154,256,O=C(O)C(N)CC=1C=2C(C#C)=CC=CC2NC1C,O=C(O)C(N)CC=1C=2C(C#C)=CC=C(C2NC1C)N(=O)=O,
P450R2635,154,257,O=C(O)C(N)CC=1C=2C(C=C)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(C=C)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2583,154,258,O=C(O)C(N)CC=1C=2C(C=C)=CC=CC2NC1C,O=C(O)C(N)CC=1C=2C(C=C)=CC=C(C2NC1C)N(=O)=O,
P450R2822,154,259,O=C(O)C(N)CC=1C=2C(Cl)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(Cl)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2519,154,260,O=C(O)C(N)CC=1C=2C(Cl)=CC=CC2NC1C,O=C(O)C(N)CC=1C=2C(Cl)=CC=C(C2NC1C)N(=O)=O,
P450R2820,154,261,O=C(O)C(N)CC=1C=2C(F)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(F)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2829,154,262,O=C(O)C(N)CC=1C=2C(N)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(N)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2559,154,263,O=C(O)C(N)CC=1C=2C(N)=CC=CC2NC1C,O=C(O)C(N)CC=1C=2C(N)=CC=C(C2NC1C)N(=O)=O,
P450R2833,154,264,O=C(O)C(N)CC=1C=2C(O)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(O)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2825,154,265,O=C(O)C(N)CC=1C=2C(OC)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(OC)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2551,154,266,O=C(O)C(N)CC=1C=2C(OC)=CC=CC2NC1C,O=C(O)C(N)CC=1C=2C(OC)=CC=C(C2NC1C)N(=O)=O,
P450R2841,154,267,O=C(O)C(N)CC=1C=2C(SC)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(SC)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2607,154,268,O=C(O)C(N)CC=1C=2C(SC)=CC=CC2NC1C,O=C(O)C(N)CC=1C=2C(SC)=CC=C(C2NC1C)N(=O)=O,
P450R2808,154,269,O=C(O)C(N)CC=1C=2C=C(Br)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(Br)C2N(=O)=O)N(C1C)C,
P450R2637,154,270,O=C(O)C(N)CC=1C=2C=C(C#C)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C#C)C2N(=O)=O)N(C1C)C,
P450R2585,154,271,O=C(O)C(N)CC=1C=2C=C(C#C)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(C#C)C2N(=O)=O)NC1C,
P450R2629,154,272,O=C(O)C(N)CC=1C=2C=C(C=C)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C=C)C2N(=O)=O)N(C1C)C,
P450R2577,154,273,O=C(O)C(N)CC=1C=2C=C(C=C)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(C=C)C2N(=O)=O)NC1C,
P450R2816,154,274,O=C(O)C(N)CC=1C=2C=C(C=CC2N(C1C)C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)C)N(C1C)C,
P450R2836,154,275,O=C(O)C(N)CC=1C=2C=C(C=CC2N(C1C)C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)C3CC3)N(C1C)C,
P450R2838,154,276,O=C(O)C(N)CC=1C=2C=C(C=CC2N(C1C)C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)N3CCOCC3)N(C1C)C,
P450R2569,154,277,O=C(O)C(N)CC=1C=2C=C(C=CC2NC1C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)C3CC3)NC1C,
P450R2593,154,278,O=C(O)C(N)CC=1C=2C=C(C=CC2NC1C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)N3CCOCC3)NC1C,
P450R2821,154,279,O=C(O)C(N)CC=1C=2C=C(Cl)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(Cl)C2N(=O)=O)N(C1C)C,
P450R2826,154,280,O=C(O)C(N)CC=1C=2C=C(N)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(N)C2N(=O)=O)N(C1C)C,
P450R2553,154,281,O=C(O)C(N)CC=1C=2C=C(N)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(N)C2N(=O)=O)NC1C,
P450R2830,154,282,O=C(O)C(N)CC=1C=2C=C(O)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(O)C2N(=O)=O)N(C1C)C,
P450R2803,154,283,O=C(O)C(N)CC=1C=2C=C(OC)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(OC)C2N(=O)=O)N(C1C)C,
P450R2840,154,284,O=C(O)C(N)CC=1C=2C=C(SC)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(SC)C2N(=O)=O)N(C1C)C,
P450R2601,154,285,O=C(O)C(N)CC=1C=2C=C(SC)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(SC)C2N(=O)=O)NC1C,
P450R2804,154,286,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C)N(=O)=O,
P450R2625,154,287,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C3CC3)N(=O)=O,
P450R2627,154,287,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C3CC3)N(=O)=O,
P450R2621,154,288,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C=3C=CC=CC3)N(=O)=O,
P450R2645,154,289,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)N3CCOCC3)N(=O)=O,
P450R2539,154,290,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)C)NC1C,
P450R2571,154,291,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)C3CC3)NC1C,
P450R2563,154,292,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)C=3C=CC=CC3)NC1C,
P450R2611,154,293,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C=3C=CN=CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)C=3C=CN=CC3)NC1C,
P450R2595,154,294,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)N3CCOCC3)NC1C,
P450R2823,154,295,O=C(O)C(N)CC=1C=2C=CC(Br)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(Br)=CC2N(C1C)C)N(=O)=O,
P450R2541,154,296,O=C(O)C(N)CC=1C=2C=CC(Br)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(Br)=CC2N(=O)=O)NC1C,
P450R2639,154,297,O=C(O)C(N)CC=1C=2C=CC(C#C)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(C#C)=CC2N(C1C)C)N(=O)=O,
P450R2587,154,298,O=C(O)C(N)CC=1C=2C=CC(C#C)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(C#C)=CC2N(=O)=O)NC1C,
P450R2631,154,299,O=C(O)C(N)CC=1C=2C=CC(C=C)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(C=C)=CC2N(C1C)C)N(=O)=O,
P450R2579,154,300,O=C(O)C(N)CC=1C=2C=CC(C=C)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(C=C)=CC2N(=O)=O)NC1C,
P450R2811,154,301,O=C(O)C(N)CC=1C=2C=CC(Cl)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(Cl)=CC2N(C1C)C)N(=O)=O,
P450R2818,154,302,O=C(O)C(N)CC=1C=2C=CC(F)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(F)=CC2N(C1C)C)N(=O)=O,
P450R2827,154,303,O=C(O)C(N)CC=1C=2C=CC(N)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(N)=CC2N(C1C)C)N(=O)=O,
P450R2555,154,304,O=C(O)C(N)CC=1C=2C=CC(N)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(N)=CC2N(=O)=O)NC1C,
P450R2831,154,305,O=C(O)C(N)CC=1C=2C=CC(O)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(O)=CC2N(C1C)C)N(=O)=O,
P450R2619,154,306,O=C(O)C(N)CC=1C=2C=CC(OC)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(OC)=CC2N(C1C)C)N(=O)=O,
P450R2547,154,307,O=C(O)C(N)CC=1C=2C=CC(OC)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(OC)=CC2N(=O)=O)NC1C,
P450R2649,154,308,O=C(O)C(N)CC=1C=2C=CC(SC)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(SC)=CC2N(C1C)C)N(=O)=O,
P450R2603,154,309,O=C(O)C(N)CC=1C=2C=CC(SC)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(SC)=CC2N(=O)=O)NC1C,
P450R2810,154,310,O=C(O)C(N)CC=1C=2C=CC=C(Br)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(Br)C2N(C1C)C)N(=O)=O,
P450R2543,154,311,O=C(O)C(N)CC=1C=2C=CC=C(Br)C2NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(Br)C=CC2N(=O)=O,
P450R2641,154,312,O=C(O)C(N)CC=1C=2C=CC=C(C#C)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C#C)C2N(C1C)C)N(=O)=O,
P450R2589,154,313,O=C(O)C(N)CC=1C=2C=CC=C(C#C)C2NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(C#C)C=CC2N(=O)=O,
P450R2617,154,314,O=C(O)C(N)CC=1C=2C=CC=C(C2N(C1C)C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)C)N(=O)=O,
P450R2647,154,315,O=C(O)C(N)CC=1C=2C=CC=C(C2N(C1C)C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N3CCOCC3)N(=O)=O,
P450R2573,154,316,O=C(O)C(N)CC=1C=2C=CC=C(C2NC1C)C3CC3,O=C(O)C(N)CC=1C=2C(NC1C)=C(C=CC2N(=O)=O)C3CC3,
P450R2597,154,317,O=C(O)C(N)CC=1C=2C=CC=C(C2NC1C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(NC1C)=C(C=CC2N(=O)=O)N3CCOCC3,
P450R2623,154,318,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CC=CC3)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CC=CC3)C2N(C1C)C)N(=O)=O,
P450R2565,154,319,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CC=CC3)C2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CC=CC3)C2NC1C)N(=O)=O,
P450R2613,154,320,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CN=CC3)C2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CN=CC3)C2NC1C)N(=O)=O,
